stdev,mse,kpPred,tauPred,thetaPred,kpTrue,tauTrue,thetaTrue
0.0,8.023118648756784,7.465550422668457,2.4536936283111572,4.918081760406494,7.454545454545455,2.5454545454545454,4.7272727272727275
0.0,0.5112124945360607,2.348156452178955,5.589742660522461,3.4681851863861084,2.3636363636363638,5.454545454545455,3.272727272727273
0.0,0.7512620054376997,6.908902645111084,2.69101619720459,1.1034365892410278,6.818181818181818,2.7272727272727275,1.0909090909090908
0.0,4.117615490136534,4.4376983642578125,2.4785616397857666,1.6765482425689697,4.454545454545455,2.4545454545454546,1.4545454545454546
0.0,1.8142067884760358,5.898002624511719,2.4170563220977783,4.185709476470947,5.909090909090909,2.4545454545454546,4.272727272727273
0.0,2.075445145633239,8.99435806274414,5.524435997009277,6.03703498840332,8.90909090909091,5.7272727272727275,6.0
0.0,1.6093317607613677,3.8510594367980957,4.571073532104492,8.867363929748535,3.909090909090909,4.545454545454545,9.090909090909092
0.0,0.3322580406326483,7.536747455596924,6.722975730895996,2.1833040714263916,7.545454545454546,6.818181818181818,2.090909090909091
0.0,0.4830951065212375,4.8873395919799805,6.306319236755371,8.1637601852417,4.909090909090909,6.363636363636364,8.272727272727273
0.0,0.1721439233117065,5.340695381164551,6.790746688842773,9.25921630859375,5.363636363636363,6.818181818181818,9.181818181818182
0.0,0.923491718692529,3.4911017417907715,7.812806129455566,5.720440864562988,3.4545454545454546,8.0,6.0
0.0,1.1415069961109277,3.6991515159606934,1.8069391250610352,2.8177602291107178,3.7272727272727275,1.8181818181818183,2.909090909090909
0.0,0.0554041550298043,1.9192291498184204,5.146992206573486,1.6620455980300903,1.9090909090909092,5.181818181818182,1.7272727272727273
0.0,1.0707536277974146,4.973295211791992,1.7164695262908936,8.627167701721191,5.0,1.7272727272727273,8.545454545454547
0.0,0.25704929386540837,5.742264747619629,7.271118640899658,3.7766666412353516,5.7272727272727275,7.363636363636364,3.8181818181818183
0.0,0.10580125977632018,3.1565439701080322,7.335843086242676,7.297578811645508,3.1818181818181817,7.454545454545455,7.363636363636364
0.0,0.029744105206996354,1.8992130756378174,3.0799503326416016,5.511466979980469,1.9090909090909092,3.090909090909091,5.545454545454546
0.0,0.9352382555109006,2.2581324577331543,4.208002090454102,8.937081336975098,2.2727272727272725,4.181818181818182,9.181818181818182
0.0,0.08863045989030938,3.6966633796691895,4.303199291229248,5.744548797607422,3.7272727272727275,4.272727272727273,5.7272727272727275
0.0,0.2841897611063999,4.402853488922119,6.99660587310791,8.623441696166992,4.363636363636363,7.181818181818182,8.545454545454547
0.0,0.05363204538215765,3.9730029106140137,3.7986552715301514,3.7959840297698975,4.0,3.8181818181818183,3.8181818181818183
0.0,0.07736564391302445,5.180345058441162,4.782421588897705,3.4905266761779785,5.181818181818182,4.818181818181818,3.4545454545454546
0.0,0.6454718741040394,2.6477298736572266,8.9601411819458,7.693850040435791,2.6363636363636367,8.545454545454547,8.363636363636363
0.0,0.06460480470682277,2.073961019515991,6.3961100578308105,1.1136902570724487,2.090909090909091,6.454545454545455,1.0
0.0,0.24657265483532168,1.8060048818588257,1.6341116428375244,8.782538414001465,1.8181818181818183,1.6363636363636362,8.90909090909091
0.0,0.0538140988986199,3.5291996002197266,1.6108145713806152,2.718126058578491,3.5454545454545454,1.6363636363636362,2.7272727272727275
0.0,2.795695375347514,3.8555517196655273,2.847426652908325,7.823984146118164,3.8181818181818183,2.909090909090909,8.0
0.0,0.14077811794014505,3.2399649620056152,3.657961130142212,4.131171226501465,3.272727272727273,3.6363636363636362,4.181818181818182
0.0,0.04370886859926341,7.794886112213135,5.483086585998535,2.3784964084625244,7.818181818181818,5.545454545454546,2.3636363636363638
0.0,0.3092327966888984,3.741023540496826,6.133435249328613,1.2066740989685059,3.8181818181818183,6.090909090909091,1.1818181818181819
0.0,1.2995225687605105,8.15589714050293,8.194108009338379,10.066819190979004,8.09090909090909,8.272727272727273,9.90909090909091
0.0,0.7270105894217612,8.492829322814941,4.227171421051025,8.519289016723633,8.545454545454547,4.272727272727273,8.454545454545455
0.0,5.361901035652117,9.860238075256348,6.866985321044922,8.289864540100098,9.818181818181818,7.181818181818182,8.363636363636363
0.0,2.40016647118565,9.411784172058105,7.224318981170654,3.8471086025238037,9.454545454545455,7.545454545454546,3.909090909090909
0.0,50.473005086289575,8.789750099182129,1.1689119338989258,9.913153648376465,8.818181818181818,1.1818181818181819,9.636363636363637
0.0,4.209362801133192,5.52890682220459,3.0205841064453125,8.179487228393555,5.545454545454546,3.0,8.363636363636363
0.0,0.9263627572749362,9.516694068908691,2.2974743843078613,3.720637083053589,9.454545454545455,2.3636363636363638,3.6363636363636362
0.0,281.8468078570544,9.41696548461914,1.9647716283798218,7.628374099731445,9.454545454545455,2.0,6.7272727272727275
0.0,0.04354048910307815,1.7142213582992554,6.82042121887207,0.9772464036941528,1.7272727272727273,7.090909090909091,1.0
0.0,1.1554585893847047,4.707929611206055,3.6954143047332764,5.50881290435791,4.7272727272727275,3.7272727272727275,5.636363636363637
0.0,0.30183675308706226,5.821444511413574,8.855299949645996,4.269683837890625,5.909090909090909,9.090909090909092,4.181818181818182
0.0,0.06574757721713649,2.2120773792266846,8.516729354858398,6.597290992736816,2.1818181818181817,8.636363636363637,6.636363636363637
0.0,18.59914280494023,7.413718223571777,4.475544452667236,9.384842872619629,7.545454545454546,4.545454545454545,9.727272727272727
0.0,0.23325697214567756,8.480306625366211,7.733523368835449,1.8779189586639404,8.545454545454547,7.818181818181818,1.9090909090909092
0.0,0.06204071838318202,1.4533065557479858,9.252087593078613,7.365809440612793,1.4545454545454546,9.636363636363637,7.454545454545455
0.0,0.08985851287662255,4.8575544357299805,5.53129243850708,7.380146026611328,4.818181818181818,5.545454545454546,7.363636363636364
0.0,0.39651486080807224,3.9825172424316406,2.3428118228912354,1.9433035850524902,4.0,2.2727272727272725,1.9090909090909092
0.0,0.6596164531973924,6.918394088745117,9.401158332824707,3.343153238296509,6.909090909090909,9.727272727272727,3.272727272727273
0.0,0.6812128349571314,8.491521835327148,7.490626811981201,1.6763536930084229,8.545454545454547,7.636363636363637,1.7272727272727273
0.0,10.662795332012056,7.4696831703186035,3.788088083267212,9.760035514831543,7.454545454545455,3.8181818181818183,9.454545454545455
0.0,0.4350540964547367,4.137076377868652,1.1668399572372437,4.859375,4.181818181818182,1.1818181818181819,4.909090909090909
0.0,0.3830205179732533,8.285590171813965,3.5638482570648193,2.7874133586883545,8.272727272727273,3.6363636363636362,2.7272727272727275
0.0,0.6488101417862838,2.350269317626953,4.367513179779053,8.041007041931152,2.3636363636363638,4.454545454545455,8.272727272727273
0.0,0.10123640740035332,3.373539447784424,7.6103715896606445,5.003479957580566,3.3636363636363638,7.818181818181818,5.0
0.0,151.97465955432193,9.20709228515625,1.498490571975708,4.164053440093994,9.181818181818182,1.5454545454545454,4.7272727272727275
0.0,1.2040981321665674,6.306098937988281,8.883515357971191,3.868232011795044,6.2727272727272725,9.0,4.090909090909091
0.0,0.6383222865736522,8.081172943115234,4.094169616699219,3.6818158626556396,8.181818181818182,4.272727272727273,3.6363636363636362
0.0,0.03217913341006314,3.0565199851989746,8.587433815002441,5.175322532653809,3.090909090909091,8.727272727272727,5.181818181818182
0.0,3.8165036306679982,4.201165676116943,3.2270846366882324,8.041027069091797,4.181818181818182,3.272727272727273,8.272727272727273
0.0,2.4737037669867816,9.261589050292969,6.302085876464844,1.8143856525421143,9.272727272727273,6.636363636363637,1.6363636363636362
0.0,1.0774921044855867,3.2062458992004395,3.0132200717926025,5.844008445739746,3.1818181818181817,3.0,6.0
0.0,0.20180930177206127,8.485401153564453,8.526225090026855,3.8259780406951904,8.545454545454547,8.545454545454547,3.8181818181818183
0.0,0.6154575288593849,6.727171897888184,2.080273389816284,8.743314743041992,6.7272727272727275,2.0,8.818181818181818
0.0,0.31386167925659153,1.601276159286499,5.372288703918457,4.414937973022461,1.6363636363636362,5.363636363636363,4.181818181818182
0.0,0.0547064909316976,1.9089211225509644,4.941088676452637,3.527515172958374,1.9090909090909092,4.909090909090909,3.4545454545454546
0.0,14.430354796215253,3.145238161087036,1.0766783952713013,6.0167341232299805,3.1818181818181817,1.1818181818181819,6.2727272727272725
0.0,3.7719134596395696,9.816065788269043,9.468660354614258,9.248063087463379,9.90909090909091,9.727272727272727,9.454545454545455
0.0,0.13329630238685017,1.2577816247940063,7.33913516998291,8.159332275390625,1.2727272727272727,7.0,8.454545454545455
0.0,0.8725882582080067,6.831593990325928,2.8087918758392334,4.942461967468262,6.818181818181818,2.8181818181818183,5.0
0.0,0.06382000248036979,1.6089190244674683,7.215857982635498,8.25346851348877,1.6363636363636362,7.090909090909091,8.272727272727273
0.0,0.9747786300635477,1.779293417930603,3.7020246982574463,7.650276184082031,1.8181818181818183,3.7272727272727275,8.0
0.0,0.3989351277578434,3.5600850582122803,9.5260009765625,3.2917444705963135,3.6363636363636362,9.90909090909091,3.090909090909091
0.0,0.1431321622316065,1.77815580368042,1.6664319038391113,5.601739406585693,1.8181818181818183,1.7272727272727273,5.636363636363637
0.0,0.01520129701792324,2.5609021186828613,7.366646766662598,6.787689208984375,2.5454545454545454,7.363636363636364,6.818181818181818
0.0,0.29618634502642094,5.031917572021484,4.29809045791626,4.885756015777588,5.0,4.363636363636363,4.909090909090909
0.0,0.4273665041888497,8.432892799377441,2.99220871925354,7.681763648986816,8.454545454545455,3.0,7.636363636363637
0.0,0.19777771732359356,3.9568748474121094,5.163649559020996,8.491215705871582,4.0,5.181818181818182,8.545454545454547
0.0,0.2978181430372499,5.4922308921813965,9.3720121383667,3.3163230419158936,5.545454545454546,9.545454545454545,3.1818181818181817
0.0,0.47821481661254706,3.4551360607147217,3.157667398452759,4.8162031173706055,3.4545454545454546,3.1818181818181817,4.909090909090909
0.0,0.19624136427531658,7.550805568695068,8.50729751586914,6.3665771484375,7.636363636363637,8.727272727272727,6.363636363636364
0.0,0.31557665826676146,1.9995265007019043,5.810125350952148,6.269835948944092,2.0,5.909090909090909,6.0
0.0,0.3028131330151802,7.934840679168701,6.361886978149414,7.768054962158203,8.0,6.363636363636364,7.7272727272727275
0.0,1.1772329716882266,5.965527534484863,3.359610080718994,7.705214500427246,6.0,3.3636363636363638,7.818181818181818
0.0,0.01946701768684585,1.425411343574524,9.452728271484375,6.337101936340332,1.4545454545454546,9.545454545454545,6.2727272727272725
0.0,0.17789955971157678,3.6437363624572754,9.715411186218262,9.80207347869873,3.6363636363636362,10.0,9.636363636363637
0.0,0.90862045445312,5.215113639831543,9.366616249084473,2.3182590007781982,5.2727272727272725,9.545454545454545,2.090909090909091
0.0,18.703554599723986,5.3733229637146,1.4527947902679443,5.861473560333252,5.363636363636363,1.5454545454545454,6.090909090909091
0.0,0.6042109351701564,3.847485303878784,2.171804428100586,4.626055717468262,3.909090909090909,2.1818181818181817,4.545454545454545
0.0,2.0953567419701207,8.297990798950195,6.870114326477051,3.972304582595825,8.363636363636363,7.0,4.090909090909091
0.0,0.032396385421320874,4.781074523925781,5.391394138336182,8.272659301757812,4.818181818181818,5.454545454545455,8.272727272727273
0.0,0.044913356401989256,9.455327033996582,4.895640850067139,3.293189525604248,9.454545454545455,4.909090909090909,3.272727272727273
0.0,3.815027551342249,5.995840072631836,3.813060998916626,9.015124320983887,6.0,3.909090909090909,9.181818181818182
0.0,0.03892898828455443,4.691535949707031,7.47814416885376,7.101249694824219,4.7272727272727275,7.545454545454546,7.090909090909091
0.0,3.394204555747678,10.07575798034668,4.378089904785156,5.687446594238281,10.0,4.454545454545455,5.545454545454546
0.0,0.024743732896765267,7.749573707580566,6.749302387237549,7.072906017303467,7.7272727272727275,6.7272727272727275,7.090909090909091
0.0,0.6846559460962515,0.9751317501068115,1.478210210800171,3.0186045169830322,1.0,1.5454545454545454,3.272727272727273
0.0,0.49397854588983514,2.818976402282715,2.094187021255493,3.6724202632904053,2.8181818181818183,2.1818181818181817,3.7272727272727275
0.0,0.4156902969024527,9.567192077636719,7.714088439941406,3.618016004562378,9.636363636363637,8.0,3.5454545454545454
0.0,0.192179111213584,4.026766777038574,6.589536190032959,7.5208845138549805,4.090909090909091,6.7272727272727275,7.454545454545455
0.0,1.6010696077891946,6.664782524108887,8.728861808776855,5.556520462036133,6.454545454545455,8.818181818181818,5.636363636363637
0.0,9.533361608104416,9.693751335144043,5.194122314453125,6.378580570220947,9.727272727272727,5.181818181818182,6.181818181818182
0.0,0.030702756279938768,3.950101375579834,7.289823532104492,7.650979995727539,3.909090909090909,7.2727272727272725,7.636363636363637
0.0,6.463384218440675,5.381771087646484,1.4223244190216064,4.980098724365234,5.363636363636363,1.4545454545454546,5.090909090909091
0.0,5.84449755876118,9.266508102416992,7.067420959472656,7.36463737487793,9.181818181818182,7.2727272727272725,7.545454545454546
0.0,0.7231186195770031,7.321341514587402,1.8886280059814453,8.752545356750488,7.363636363636364,1.8181818181818183,8.818181818181818
0.0,1.2244988927448042,6.255348205566406,5.56842041015625,6.183382987976074,6.2727272727272725,5.7272727272727275,6.0
0.0,0.21352079149618391,3.9073638916015625,2.736501932144165,3.8901870250701904,3.909090909090909,2.8181818181818183,3.909090909090909
0.0,0.03131365968842277,6.645742893218994,2.921712636947632,6.350842475891113,6.636363636363637,2.909090909090909,6.363636363636364
0.0,0.26091972975647765,7.619029998779297,3.5273802280426025,2.94695782661438,7.636363636363637,3.5454545454545454,2.909090909090909
0.0,0.7022456497315032,1.3071321249008179,2.070652961730957,5.307168006896973,1.3636363636363638,2.090909090909091,5.454545454545455
0.0,0.15718172772374753,4.326909065246582,8.993569374084473,6.8709025382995605,4.363636363636363,9.272727272727273,6.909090909090909
0.0,0.22190126849639188,3.5293383598327637,2.153073310852051,4.380285263061523,3.5454545454545454,2.090909090909091,4.363636363636363
0.0,0.4108367732862612,5.115239143371582,9.520111083984375,2.9154655933380127,5.181818181818182,10.0,2.909090909090909
0.0,0.20406962592337177,3.874215841293335,1.5345120429992676,6.69068717956543,3.909090909090909,1.5454545454545454,6.7272727272727275
0.0,1.3164775754485014,9.780935287475586,8.671499252319336,9.47004222869873,9.90909090909091,8.90909090909091,9.545454545454545
0.0,0.7320113819955477,8.599393844604492,9.711873054504395,3.9673988819122314,8.636363636363637,10.0,4.0
0.0,3.3659536327614035,7.11470890045166,3.103646755218506,8.988663673400879,7.090909090909091,3.1818181818181817,9.090909090909092
0.0,0.06967251666943554,2.25467848777771,5.953873634338379,4.009963035583496,2.2727272727272725,5.818181818181818,4.090909090909091
0.0,1.3619389366752794,6.658027648925781,5.639841079711914,6.7667412757873535,6.7272727272727275,5.636363636363637,6.909090909090909
0.0,0.5346160353743173,1.901506781578064,3.8607490062713623,2.109683036804199,1.9090909090909092,3.8181818181818183,1.9090909090909092
0.0,0.668677620703544,7.109401226043701,9.382960319519043,5.834813594818115,7.2727272727272725,10.0,5.818181818181818
0.0,0.6238191629576644,6.47108268737793,9.652487754821777,3.185790777206421,6.454545454545455,10.0,3.090909090909091
0.0,0.12861070508194236,5.22231912612915,8.491835594177246,2.5109405517578125,5.181818181818182,8.545454545454547,2.5454545454545454
0.0,5699.875699771468,9.281061172485352,0.9229080677032471,5.976363182067871,9.272727272727273,1.0,9.545454545454545
0.0,2.3751866455265547,5.565930366516113,7.125746726989746,8.867262840270996,5.545454545454546,7.363636363636364,9.090909090909092
0.0,1.9428126112329789,8.98837661743164,4.31547737121582,1.7671605348587036,9.0,4.454545454545455,1.6363636363636362
0.0,0.13746514012703406,2.782817840576172,8.84047794342041,3.489842414855957,2.8181818181818183,8.818181818181818,3.6363636363636362
0.0,339.4282231787802,9.79378890991211,1.0784748792648315,9.001112937927246,9.818181818181818,1.0909090909090908,9.454545454545455
0.0,6.947320785126806,4.320825576782227,4.055636882781982,7.440207481384277,4.272727272727273,4.090909090909091,7.090909090909091
0.0,0.33948660529785085,5.127300262451172,2.667067050933838,4.796344757080078,5.181818181818182,2.7272727272727275,4.818181818181818
0.0,0.0497133071584598,2.4582414627075195,1.1221071481704712,5.789532661437988,2.4545454545454546,1.1818181818181819,5.7272727272727275
0.0,0.08626355730286592,2.857217788696289,2.9822375774383545,3.5961453914642334,2.909090909090909,3.090909090909091,3.5454545454545454
0.0,6.488694339530849,7.1497931480407715,3.406763792037964,2.418280601501465,7.181818181818182,3.4545454545454546,2.1818181818181817
0.0,0.34536342283518323,7.450356483459473,6.721798419952393,8.512864112854004,7.545454545454546,6.818181818181818,8.545454545454547
0.0,1.937441072707653,7.9285197257995605,7.18261194229126,8.474873542785645,7.7272727272727275,7.363636363636364,8.454545454545455
0.0,0.03729242379942687,3.457455635070801,8.481110572814941,4.648879051208496,3.4545454545454546,8.636363636363637,4.636363636363637
0.0,1.3741628257994891,5.122405529022217,4.968865394592285,4.753410339355469,5.090909090909091,5.0,4.909090909090909
0.0,0.5868879558877501,3.1462488174438477,4.619027137756348,5.66933012008667,3.1818181818181817,4.636363636363637,5.818181818181818
0.0,0.30594608503576387,4.735478401184082,5.443892002105713,1.1253671646118164,4.7272727272727275,5.545454545454546,1.1818181818181819
0.0,1.5948871043072923,3.4738521575927734,1.4645743370056152,1.4856654405593872,3.4545454545454546,1.5454545454545454,1.3636363636363638
0.0,0.9256310762680917,5.073341369628906,6.475086212158203,3.0902912616729736,5.0,6.636363636363637,3.1818181818181817
0.0,0.1727218306211093,2.6721558570861816,9.321341514587402,6.419246673583984,2.6363636363636367,9.181818181818182,6.2727272727272725
0.0,18.252506065704093,5.860317230224609,1.1738085746765137,1.8321200609207153,5.818181818181818,1.2727272727272727,2.0
0.0,0.08018944760547243,1.6041570901870728,5.751665115356445,3.6971170902252197,1.6363636363636362,5.909090909090909,3.5454545454545454
0.0,2.9107562100433784,5.9420928955078125,1.6877466440200806,7.824541091918945,5.909090909090909,1.6363636363636362,8.0
0.0,1.227879035901314,9.574617385864258,4.621169567108154,1.5258796215057373,9.636363636363637,4.818181818181818,1.4545454545454546
0.0,0.11302905581131999,0.9799578189849854,8.260754585266113,1.4860143661499023,1.0,8.181818181818182,1.1818181818181819
0.0,0.9526977596779019,9.42098331451416,5.7967143058776855,8.389530181884766,9.454545454545455,5.909090909090909,8.272727272727273
0.0,30.524059214568062,8.094741821289062,2.9555695056915283,3.1481356620788574,8.09090909090909,3.090909090909091,3.5454545454545454
0.0,0.01594087547002025,2.449877977371216,5.539863586425781,2.7658464908599854,2.4545454545454546,5.545454545454546,2.7272727272727275
0.0,6.271176555031792,9.65249252319336,4.285329341888428,1.956122875213623,9.636363636363637,4.181818181818182,1.8181818181818183
0.0,390.09426750131763,6.682705879211426,2.052292585372925,7.404399871826172,6.7272727272727275,2.090909090909091,8.545454545454547
0.0,0.814074407780976,5.337705135345459,3.442180633544922,7.745596885681152,5.363636363636363,3.4545454545454546,7.636363636363637
0.0,7.721298338191038,8.67911148071289,3.28891921043396,3.7887089252471924,8.636363636363637,3.3636363636363638,3.909090909090909
0.0,1.5839270157785443,6.065594673156738,4.231227874755859,8.893579483032227,6.090909090909091,4.363636363636363,9.0
0.0,0.06965425728580107,3.3788599967956543,9.611743927001953,1.1628135442733765,3.4545454545454546,10.0,1.0909090909090908
0.0,0.0361171318306047,4.174157619476318,8.88768482208252,1.3234703540802002,4.181818181818182,9.0,1.2727272727272727
0.0,0.24432466440770156,7.643704891204834,4.758342742919922,5.5003557205200195,7.7272727272727275,4.818181818181818,5.454545454545455
0.0,0.33648183977531226,1.761888861656189,3.8868162631988525,4.23822021484375,1.8181818181818183,3.909090909090909,4.363636363636363
0.0,0.10992072720698787,1.4031378030776978,8.993755340576172,7.540068626403809,1.4545454545454546,9.181818181818182,7.7272727272727275
0.0,0.4050146050633888,4.148194313049316,6.946280479431152,4.90308952331543,4.090909090909091,7.0,5.0
0.0,0.2043403510950642,2.7900004386901855,7.157408714294434,7.283995628356934,2.8181818181818183,7.454545454545455,7.363636363636364
0.0,0.19920536653932597,4.88767671585083,3.0263869762420654,8.138137817382812,4.909090909090909,3.0,8.181818181818182
0.0,0.06650413200818608,2.883729934692383,6.19468879699707,4.038327217102051,2.909090909090909,6.2727272727272725,4.090909090909091
0.0,3.746238772471635,6.3267669677734375,7.417747497558594,9.715184211730957,6.363636363636364,7.545454545454546,10.0
0.0,0.09884715622126129,1.6948727369308472,3.494361162185669,3.4943506717681885,1.7272727272727273,3.4545454545454546,3.5454545454545454
0.0,0.011482476295679295,1.646408200263977,4.11041784286499,6.175483226776123,1.6363636363636362,4.0,6.181818181818182
0.0,0.6006055956630537,5.224860191345215,8.885903358459473,1.0577757358551025,5.181818181818182,9.272727272727273,1.0909090909090908
0.0,0.29354570304867916,6.670146465301514,3.9905097484588623,2.1730616092681885,6.7272727272727275,4.090909090909091,2.1818181818181817
0.0,0.028419399035649478,2.102818727493286,8.405217170715332,8.820390701293945,2.090909090909091,8.363636363636363,8.90909090909091
0.0,6.387837811734572,9.448453903198242,3.4575765132904053,5.952075004577637,9.545454545454545,3.4545454545454546,5.818181818181818
0.0,0.04301164628480844,3.228787422180176,9.737868309020996,9.299161911010742,3.272727272727273,10.0,9.272727272727273
0.0,0.41112401307775465,6.1251654624938965,5.0020575523376465,3.419377088546753,6.090909090909091,4.909090909090909,3.3636363636363638
0.0,0.016664922979799747,1.1840341091156006,8.914392471313477,1.7822327613830566,1.1818181818181819,9.363636363636363,1.7272727272727273
0.0,1.8945731764151064,8.2030029296875,2.088442802429199,1.1330631971359253,8.272727272727273,2.090909090909091,1.1818181818181819
0.0,0.3539286445196916,4.685239315032959,6.379791259765625,6.196025848388672,4.7272727272727275,6.545454545454546,6.2727272727272725
0.0,0.5158341441601244,4.625831604003906,6.749623775482178,1.5464547872543335,4.545454545454545,6.818181818181818,1.4545454545454546
0.0,0.18359410741382665,4.974343299865723,3.068155527114868,2.7803850173950195,5.0,3.090909090909091,2.8181818181818183
0.0,0.7229361934917695,8.421255111694336,9.4180908203125,7.725250244140625,8.545454545454547,9.818181818181818,7.7272727272727275
0.0,0.8996959687202482,3.9575977325439453,8.687005043029785,9.751616477966309,4.0,8.818181818181818,10.0
0.0,0.16488964583556143,5.357682704925537,5.657558441162109,8.620644569396973,5.363636363636363,5.818181818181818,8.545454545454547
0.0,0.1062632393802374,5.0531535148620605,4.0960373878479,2.200885772705078,5.090909090909091,4.090909090909091,2.1818181818181817
0.0,1.577805402788622,5.907236099243164,7.190698623657227,7.989301681518555,5.909090909090909,7.181818181818182,8.181818181818182
0.0,0.944560263051011,4.626696586608887,9.525248527526855,9.339869499206543,4.636363636363637,9.818181818181818,9.545454545454545
0.0,0.5383281043948969,8.145591735839844,1.9669795036315918,5.858646869659424,8.09090909090909,1.9090909090909092,5.909090909090909
0.0,1.2008348038309369,8.623897552490234,2.4051449298858643,1.2377455234527588,8.636363636363637,2.4545454545454546,1.1818181818181819
0.0,0.19269947591518255,7.849684715270996,2.9388749599456787,2.1200406551361084,7.909090909090909,3.0,2.090909090909091
