kpPred,tauPred,kpTrue,tauTrue
9.446983337402344,4.296525955200195,9.526315789473683,3.932330827067669
7.24998140335083,5.164176940917969,7.06766917293233,5.353383458646617
8.418661117553711,4.704256057739258,8.601503759398497,4.315789473684211
6.741796493530273,7.901719093322754,6.819548872180451,8.646616541353383
5.584018707275391,8.370327949523926,6.007518796992481,8.736842105263158
5.752459526062012,5.614473342895508,5.578947368421052,5.7368421052631575
8.427639961242676,8.914480209350586,9.368421052631579,9.616541353383457
7.441648960113525,7.839336395263672,7.315789473684211,8.69172932330827
3.300142526626587,2.2672007083892822,3.2105263157894735,2.3533834586466167
3.353846549987793,4.711231231689453,3.571428571428571,4.924812030075188
9.283670425415039,4.262871742248535,9.142857142857142,4.473684210526315
8.283888816833496,3.2693421840667725,8.578947368421051,3.2556390977443606
2.485353708267212,4.814514636993408,2.398496240601504,4.406015037593985
6.368546009063721,3.2393381595611572,6.526315789473684,3.2556390977443606
2.180889368057251,2.5953943729400635,2.2857142857142856,2.669172932330827
5.100656986236572,9.019250869750977,5.2406015037593985,9.345864661654135
1.861846685409546,8.949390411376953,2.0601503759398496,9.593984962406015
8.992202758789062,8.2061128616333,9.120300751879698,8.12781954887218
4.279296875,7.87578010559082,4.518796992481203,7.7218045112781954
1.7738109827041626,5.018877983093262,1.744360902255639,5.060150375939849
4.343408584594727,8.057494163513184,4.631578947368421,6.7067669172932325
6.597707271575928,7.285780429840088,6.526315789473684,7.090225563909774
9.041312217712402,4.437358856201172,8.62406015037594,4.857142857142857
1.8732240200042725,8.127784729003906,2.533834586466165,8.962406015037594
8.353201866149902,6.764797687530518,8.263157894736842,6.75187969924812
5.509973049163818,8.904438972473145,5.714285714285714,9.593984962406015
7.863130569458008,5.180602073669434,7.924812030075188,5.2180451127819545
9.686779022216797,4.805858612060547,9.887218045112782,5.330827067669173
5.202383995056152,5.088163375854492,5.308270676691729,5.2180451127819545
4.796184062957764,2.0005598068237305,4.7669172932330826,1.9699248120300752
6.686493873596191,7.172677040100098,7.022556390977443,7.135338345864661
7.709810256958008,6.749885082244873,7.924812030075188,6.819548872180451
3.9985361099243164,2.3590500354766846,4.090225563909774,2.5789473684210527
6.146661281585693,2.8061788082122803,6.052631578947368,2.7368421052631575
7.231168746948242,7.34771728515625,8.082706766917294,8.263157894736842
5.890089988708496,4.460890293121338,5.7593984962406015,4.496240601503759
7.297208786010742,5.281965255737305,7.496240601503759,5.037593984962406
2.9946885108947754,7.649224281311035,3.2556390977443606,8.353383458646615
6.262149810791016,1.5780996084213257,5.984962406015037,1.5639097744360901
0.8984465599060059,5.225419521331787,1.2481203007518797,6.50375939849624
8.118391036987305,1.2225933074951172,8.172932330827066,1.2706766917293233
8.390657424926758,8.416220664978027,8.015037593984962,9.661654135338345
9.2457857131958,8.847373008728027,9.165413533834586,8.759398496240602
7.186594486236572,6.876032829284668,7.338345864661654,7.112781954887217
8.994550704956055,5.403743743896484,8.872180451127818,5.488721804511278
1.981996774673462,4.9098124504089355,2.917293233082707,6.368421052631579
2.64100980758667,3.789447784423828,2.781954887218045,3.661654135338346
6.394404888153076,7.977756500244141,6.7067669172932325,7.902255639097744
9.271727561950684,5.151775360107422,9.796992481203008,5.421052631578947
4.386674880981445,5.003787040710449,4.338345864661654,4.81203007518797
6.805726051330566,8.247994422912598,7.315789473684211,9.842105263157894
3.681429386138916,6.869688987731934,3.819548872180451,8.308270676691729
1.818162441253662,0.8086655735969543,1.8796992481203008,1.0676691729323309
2.6010193824768066,2.383733034133911,2.556390977443609,1.9248120300751879
8.37735366821289,7.677945613861084,8.533834586466165,7.879699248120301
9.425243377685547,7.777779579162598,9.368421052631579,7.496240601503759
1.7283412218093872,2.2180392742156982,1.6766917293233083,2.9398496240601504
3.7418413162231445,7.961849212646484,3.661654135338346,7.857142857142857
8.832198143005371,5.249930381774902,8.894736842105264,5.466165413533834
6.0481343269348145,8.735917091369629,6.43609022556391,9.413533834586465
8.447471618652344,2.770705461502075,8.714285714285714,2.6240601503759398
6.730823040008545,1.7114667892456055,7.022556390977443,1.6766917293233083
3.4321742057800293,4.181659698486328,3.9097744360902253,4.135338345864661
2.9430153369903564,2.3550095558166504,2.7593984962406015,2.3308270676691727
7.174229621887207,5.378650665283203,7.360902255639098,5.7593984962406015
4.494047164916992,6.839389801025391,4.6766917293233075,7.293233082706767
2.637162685394287,7.363434314727783,2.533834586466165,5.7368421052631575
3.366091728210449,8.232231140136719,3.6842105263157894,9.278195488721805
4.52211332321167,1.73029625415802,5.150375939849624,1.6766917293233083
7.217881679534912,6.196066856384277,6.796992481203008,5.69172932330827
5.0701375007629395,5.460683822631836,5.421052631578947,4.654135338345864
6.884542942047119,8.682894706726074,7.338345864661654,8.308270676691729
1.954931616783142,2.6765999794006348,1.7669172932330826,2.8045112781954886
5.969659328460693,6.953723907470703,5.917293233082707,7.879699248120301
6.872557163238525,4.32884407043457,6.887218045112782,4.879699248120301
1.5569326877593994,7.432359218597412,2.1954887218045114,7.180451127819548
9.273179054260254,3.7616236209869385,9.300751879699249,3.5488721804511276
2.178774118423462,7.311581611633301,2.6240601503759398,7.157894736842105
4.610753059387207,8.349428176879883,5.037593984962406,8.556390977443609
4.20601749420166,1.8069679737091064,3.7969924812030076,1.699248120300752
2.2798373699188232,5.02547550201416,2.556390977443609,3.6390977443609023
8.553290367126465,8.131848335266113,8.894736842105264,9.142857142857142
5.226240634918213,7.386658668518066,5.984962406015037,7.857142857142857
7.44890832901001,4.24783992767334,7.270676691729323,4.112781954887218
4.871187210083008,9.014280319213867,7.383458646616541,9.864661654135338
7.757273197174072,3.2906298637390137,8.240601503759398,3.345864661654135
5.9166059494018555,5.39502477645874,6.390977443609022,5.624060150375939
5.43826961517334,8.821657180786133,5.984962406015037,9.548872180451127
7.859432220458984,7.87241792678833,8.285714285714285,7.56390977443609
1.5239900350570679,1.9613120555877686,1.9248120300751879,1.7218045112781954
8.592952728271484,9.738663673400879,9.503759398496241,9.864661654135338
2.0588929653167725,4.896296977996826,2.0601503759398496,3.706766917293233
2.539132595062256,4.090501308441162,2.398496240601504,4.0
2.150908946990967,7.590337753295898,2.1278195488721803,5.93984962406015
4.367020606994629,3.7447803020477295,3.7744360902255636,3.1654135338345863
7.034546375274658,7.981764793395996,7.451127819548872,8.421052631578947
3.760303020477295,9.00229263305664,3.887218045112782,9.774436090225564
1.5528149604797363,7.506707191467285,1.5864661654135337,8.105263157894736
1.5972481966018677,1.494263768196106,1.8120300751879699,1.518796992481203
8.171022415161133,6.654962539672852,7.7218045112781954,6.413533834586466
2.6752963066101074,9.256058692932129,2.962406015037594,9.774436090225564
5.869882106781006,1.7132818698883057,5.827067669172932,1.9699248120300752
8.513165473937988,4.608950614929199,8.669172932330827,4.6992481203007515
1.6852939128875732,3.611304521560669,2.1052631578947367,4.428571428571429
9.256420135498047,2.3390636444091797,9.436090225563909,2.6466165413533833
7.046955585479736,6.633937835693359,6.7293233082706765,6.887218045112782
7.773475646972656,1.9316245317459106,7.992481203007518,2.8721804511278197
9.729198455810547,1.1149685382843018,9.75187969924812,1.8796992481203008
3.2032830715179443,3.133232831954956,3.2781954887218046,3.142857142857143
6.7223219871521,6.275343418121338,7.06766917293233,7.135338345864661
8.33913803100586,3.441389322280884,8.330827067669173,3.075187969924812
1.8056824207305908,5.771433353424072,2.3533834586466167,4.902255639097744
10.013288497924805,2.4587173461914062,9.81954887218045,3.1203007518796992
3.0675439834594727,3.1283535957336426,3.4586466165413534,4.090225563909774
8.806278228759766,1.4025570154190063,8.556390977443609,2.082706766917293
1.234877347946167,6.548068046569824,1.7669172932330826,6.887218045112782
6.015323162078857,8.500246047973633,6.233082706766917,8.060150375939848
6.623301982879639,1.428938865661621,6.593984962406015,1.2030075187969924
5.082071781158447,5.520174980163574,5.082706766917293,5.87218045112782
2.1905903816223145,7.404555320739746,3.007518796992481,9.977443609022556
9.045279502868652,8.159455299377441,9.796992481203008,8.962406015037594
7.6635422706604,1.3129876852035522,8.827067669172932,1.0
4.730930805206299,4.555746078491211,4.7218045112781954,5.37593984962406
6.940734386444092,2.8696794509887695,7.112781954887217,2.669172932330827
2.079765558242798,8.81589126586914,2.1729323308270674,8.488721804511279
9.911955833435059,8.4805908203125,9.593984962406015,8.218045112781954
9.953959465026855,6.258999347686768,9.706766917293233,6.390977443609022
3.8034605979919434,2.761491537094116,4.518796992481203,2.082706766917293
6.463671684265137,5.33521842956543,6.120300751879699,4.879699248120301
6.690440654754639,8.106292724609375,7.293233082706767,7.969924812030075
4.621762275695801,6.725453853607178,4.631578947368421,6.977443609022556
4.028153896331787,2.3819353580474854,4.0,2.6240601503759398
8.432172775268555,8.213377952575684,8.308270676691729,8.240601503759398
7.810165882110596,4.889187812805176,7.879699248120301,5.172932330827067
8.219345092773438,7.722406387329102,8.962406015037594,8.240601503759398
1.7988710403442383,6.455935478210449,1.6090225563909775,4.969924812030075
8.662278175354004,9.316932678222656,9.097744360902254,8.263157894736842
4.7838311195373535,3.3986387252807617,4.7218045112781954,3.1654135338345863
4.919946670532227,5.092257022857666,4.789473684210526,4.789473684210526
5.617520809173584,7.052987098693848,6.007518796992481,6.909774436090225
7.5410614013671875,3.453765630722046,8.488721804511279,4.270676691729323
7.407774925231934,1.5097770690917969,6.75187969924812,1.9924812030075187
7.270434856414795,5.707245826721191,7.360902255639098,6.368421052631579
4.3476881980896,6.718794822692871,4.135338345864661,6.639097744360902
8.592111587524414,8.735570907592773,8.917293233082706,9.18796992481203
8.972648620605469,6.614402770996094,9.25563909774436,6.526315789473684
8.016755104064941,2.44000506401062,7.947368421052631,2.6917293233082704
1.3570866584777832,4.0609612464904785,1.744360902255639,4.2481203007518795
1.3537553548812866,6.839053153991699,1.1578947368421053,4.451127819548872
5.484753608703613,8.61413860321045,5.533834586466165,8.172932330827066
9.285043716430664,8.75264835357666,9.81954887218045,8.37593984962406
6.3566389083862305,4.969229698181152,5.849624060150376,4.2481203007518795
9.594060897827148,9.208166122436523,9.300751879699249,9.233082706766917
6.481264591217041,4.679035186767578,6.323308270676692,4.6992481203007515
6.706311225891113,2.358261823654175,7.270676691729323,2.2406015037593985
8.764041900634766,3.5414719581604004,8.849624060150376,4.135338345864661
5.514524936676025,6.633574962615967,5.69172932330827,6.2556390977443606
3.098658800125122,6.039047718048096,3.3909774436090223,6.345864661654135
3.4456026554107666,7.671205043792725,3.5488721804511276,8.578947368421051
7.6119303703308105,6.349453926086426,7.81203007518797,6.571428571428571
6.95028018951416,6.89254093170166,7.293233082706767,7.045112781954887
8.174482345581055,4.916199684143066,8.533834586466165,4.879699248120301
1.876173496246338,4.191405296325684,1.518796992481203,3.3233082706766917
7.7801432609558105,2.767949342727661,7.902255639097744,3.1654135338345863
7.027650833129883,8.041434288024902,6.571428571428571,8.93984962406015
1.396731972694397,9.0963134765625,2.2406015037593985,9.977443609022556
7.650149345397949,4.821793556213379,7.541353383458646,4.6766917293233075
5.695847988128662,6.560256004333496,6.120300751879699,6.7067669172932325
7.517351150512695,9.27621078491211,7.609022556390977,8.804511278195488
7.9248738288879395,8.623786926269531,8.172932330827066,8.62406015037594
3.4509449005126953,9.063516616821289,3.932330827067669,9.052631578947368
1.5941736698150635,3.317263126373291,1.2030075187969924,2.308270676691729
7.795382976531982,2.4097330570220947,7.969924812030075,2.6240601503759398
2.861398935317993,6.263701438903809,3.6390977443609023,6.481203007518797
3.4097514152526855,2.0235745906829834,3.6390977443609023,2.1729323308270674
3.7670769691467285,7.859719276428223,4.157894736842105,7.383458646616541
2.113931179046631,5.754759311676025,2.1503759398496243,5.556390977443609
5.299449443817139,7.1197404861450195,5.398496240601504,7.360902255639098
6.223141670227051,2.056481122970581,7.157894736842105,1.3383458646616542
9.791658401489258,2.301637649536133,9.548872180451127,2.082706766917293
6.213975429534912,0.8286062479019165,6.819548872180451,1.045112781954887
6.878271579742432,7.685244560241699,7.541353383458646,9.526315789473683
9.712714195251465,7.006585121154785,9.887218045112782,6.887218045112782
4.7306976318359375,6.308431148529053,5.556390977443609,6.661654135338345
7.006919860839844,8.019015312194824,7.789473684210526,9.120300751879698
9.486637115478516,7.2736430168151855,10.0,9.278195488721805
7.6533355712890625,5.752002716064453,8.060150375939848,6.1879699248120295
8.432854652404785,3.936979055404663,8.804511278195488,4.180451127819548
3.040043830871582,2.8246493339538574,2.9398496240601504,3.052631578947368
2.544936180114746,7.111236095428467,3.052631578947368,7.902255639097744
6.434761047363281,2.919299364089966,6.323308270676692,2.7142857142857144
8.080068588256836,4.442566871643066,8.511278195488721,4.789473684210526
5.3309245109558105,2.5037291049957275,5.195488721804511,2.9849624060150375
8.166019439697266,9.396170616149902,8.353383458646615,9.706766917293233
8.66712474822998,1.686428427696228,8.714285714285714,1.9473684210526314
1.5178192853927612,2.6347553730010986,1.9473684210526314,3.661654135338346
8.53823184967041,7.938406944274902,9.18796992481203,9.481203007518797
9.339356422424316,8.583897590637207,8.93984962406015,8.556390977443609
3.099747657775879,2.0102322101593018,2.9849624060150375,2.6917293233082704
3.574738025665283,4.77007532119751,3.43609022556391,4.451127819548872
1.6138546466827393,6.568630695343018,2.1503759398496243,7.428571428571428
1.7756094932556152,3.0384371280670166,1.699248120300752,3.8421052631578947
2.7244322299957275,7.222236156463623,2.962406015037594,7.992481203007518
8.17837142944336,5.0340800285339355,8.218045112781954,5.308270676691729
8.007902145385742,5.809981346130371,8.263157894736842,6.954887218045112
8.97552490234375,8.843056678771973,9.81954887218045,9.390977443609023
2.5240190029144287,4.042982578277588,2.398496240601504,5.804511278195489
10.03291130065918,7.103077411651611,9.909774436090226,8.37593984962406
4.889267444610596,8.846245765686035,5.2406015037593985,8.714285714285714
6.1546244621276855,8.183150291442871,6.345864661654135,8.060150375939848
2.647111177444458,5.494383811950684,2.601503759398496,4.7669172932330826
2.44222354888916,8.291720390319824,2.894736842105263,9.729323308270676
8.252585411071777,4.044326305389404,8.37593984962406,4.383458646616541
8.595541954040527,4.478340148925781,8.421052631578947,4.270676691729323
4.603857040405273,9.496231079101562,4.7218045112781954,9.548872180451127
7.848626613616943,4.731654167175293,7.541353383458646,4.6992481203007515
8.12395191192627,5.6678314208984375,7.56390977443609,5.015037593984962
9.226709365844727,9.275938987731934,9.932330827067668,8.714285714285714
8.1588773727417,4.486032485961914,8.556390977443609,4.789473684210526
8.831027030944824,5.292331218719482,9.052631578947368,5.556390977443609
2.8080713748931885,2.012967586517334,2.8496240601503757,2.1052631578947367
3.4637451171875,3.193308115005493,3.7293233082706765,3.526315789473684
7.274076461791992,9.453635215759277,7.112781954887217,9.729323308270676
1.4158685207366943,2.4718658924102783,1.744360902255639,2.3533834586466167
5.040457248687744,5.052369117736816,4.451127819548872,5.12781954887218
8.681119918823242,0.8032232522964478,8.781954887218046,1.1578947368421053
4.881333827972412,8.454702377319336,4.947368421052632,8.240601503759398
6.044996738433838,5.494984149932861,5.714285714285714,5.082706766917293
8.557403564453125,6.6210784912109375,9.120300751879698,6.774436090225564
6.212561130523682,5.498295783996582,5.488721804511278,5.669172932330826
7.266335487365723,4.557284355163574,8.12781954887218,6.142857142857142
10.078512191772461,1.6446914672851562,9.75187969924812,1.9473684210526314
8.298216819763184,4.574190139770508,9.233082706766917,4.879699248120301
8.336841583251953,8.083385467529297,8.308270676691729,8.12781954887218
2.3786256313323975,7.43841552734375,2.8496240601503757,6.796992481203008
5.942723274230957,4.834055423736572,5.962406015037594,4.902255639097744
7.940771579742432,3.6501381397247314,8.172932330827066,3.481203007518797
9.11063003540039,2.102816581726074,8.93984962406015,1.8796992481203008
9.44602108001709,2.4323413372039795,9.796992481203008,2.0601503759398496
7.697938442230225,5.589776039123535,7.203007518796992,6.233082706766917
3.387894630432129,5.287169456481934,3.5037593984962405,5.624060150375939
3.103045701980591,6.925685882568359,3.3233082706766917,6.864661654135338
1.5382546186447144,7.2038397789001465,1.4511278195488722,6.390977443609022
6.493185520172119,2.8214080333709717,6.50375939849624,3.233082706766917
9.022202491760254,4.891010284423828,8.849624060150376,4.879699248120301
3.576023578643799,8.263840675354004,3.887218045112782,7.135338345864661
5.1385979652404785,1.2300301790237427,5.69172932330827,1.045112781954887
7.8675408363342285,5.710766792297363,7.293233082706767,5.488721804511278
1.9741791486740112,8.66579532623291,2.488721804511278,8.917293233082706
6.123777866363525,8.529679298400879,6.458646616541353,8.601503759398497
7.899877071380615,1.8064134120941162,7.924812030075188,1.7669172932330826
4.837441921234131,3.954510450363159,4.631578947368421,3.5488721804511276
1.6573092937469482,9.316991806030273,1.4962406015037595,6.052631578947368
8.46072006225586,1.50227952003479,8.398496240601503,1.5413533834586466
4.544469356536865,4.435141086578369,4.270676691729323,4.022556390977444
6.5692925453186035,5.833557605743408,6.819548872180451,5.2180451127819545
6.898164749145508,8.682270050048828,6.50375939849624,8.060150375939848
4.6609721183776855,1.6477346420288086,4.7443609022556394,1.4285714285714286
3.4491288661956787,5.0063090324401855,2.894736842105263,5.421052631578947
9.09744930267334,4.078354358673096,9.075187969924812,4.631578947368421
1.7392675876617432,7.245411396026611,1.4962406015037595,9.097744360902254
9.133026123046875,4.334656715393066,9.030075187969924,4.383458646616541
8.774456977844238,5.9781107902526855,8.556390977443609,5.556390977443609
4.653176307678223,0.9946468472480774,5.398496240601504,1.112781954887218
6.9253435134887695,8.202200889587402,8.150375939849624,7.992481203007518
9.133718490600586,2.3911426067352295,9.25563909774436,1.8345864661654134
7.198200702667236,1.7330983877182007,7.112781954887217,1.9699248120300752
2.2145159244537354,6.383893966674805,2.8045112781954886,7.541353383458646
7.535183906555176,8.850846290588379,7.992481203007518,9.458646616541353
2.415632963180542,8.665016174316406,3.142857142857143,9.661654135338345
6.66015100479126,1.1780415773391724,6.413533834586466,1.6090225563909775
0.9917492270469666,6.679572105407715,1.5413533834586466,6.43609022556391
4.105901718139648,1.4844251871109009,4.902255639097744,1.5413533834586466
8.909496307373047,5.3138628005981445,8.894736842105264,5.556390977443609
1.5149905681610107,7.001087188720703,1.4285714285714286,5.511278195488721
5.8003458976745605,8.597113609313965,5.714285714285714,7.924812030075188
2.181931495666504,7.730772972106934,2.3308270676691727,6.007518796992481
6.376526355743408,6.839399337768555,6.2105263157894735,6.819548872180451
8.583904266357422,2.9994027614593506,9.18796992481203,2.488721804511278
6.875962257385254,4.503591537475586,6.796992481203008,4.2481203007518795
8.41475772857666,2.6677215099334717,8.37593984962406,2.9398496240601504
5.606201171875,2.6372182369232178,5.69172932330827,2.6917293233082704
5.090114593505859,1.488358736038208,5.060150375939849,1.9022556390977443
1.9772658348083496,7.982905387878418,2.015037593984962,7.315789473684211
6.930844306945801,8.389402389526367,7.293233082706767,8.827067669172932
8.906827926635742,3.3918683528900146,8.962406015037594,3.1203007518796992
4.684601306915283,5.057084083557129,4.609022556390977,5.195488721804511
5.9224653244018555,8.559057235717773,6.233082706766917,9.32330827067669
4.946704864501953,8.53255558013916,6.2105263157894735,9.503759398496241
7.352952480316162,4.137825965881348,7.383458646616541,4.06766917293233
4.607837200164795,7.62800407409668,5.7593984962406015,8.466165413533833
5.282686710357666,4.022196292877197,4.81203007518797,4.045112781954887
1.5341728925704956,1.8488856554031372,1.5639097744360901,1.9473684210526314
7.103593349456787,4.552486419677734,6.932330827067669,4.541353383458647
3.511056661605835,6.253522872924805,3.481203007518797,7.451127819548872
1.2612885236740112,1.236294150352478,1.4962406015037595,1.2932330827067668
3.2835206985473633,8.444836616516113,3.5488721804511276,7.6992481203007515
6.533427715301514,7.347500324249268,6.458646616541353,7.06766917293233
7.50660514831543,5.969693660736084,7.879699248120301,5.849624060150376
8.643261909484863,9.090012550354004,9.481203007518797,9.278195488721805
1.5955995321273804,1.5280965566635132,1.518796992481203,1.9022556390977443
3.0583691596984863,3.8219151496887207,3.007518796992481,3.481203007518797
7.0191473960876465,2.163358449935913,7.045112781954887,2.2406015037593985
2.108008623123169,8.673059463500977,2.488721804511278,9.864661654135338
2.087345600128174,8.319395065307617,2.1052631578947367,5.488721804511278
8.068135261535645,9.368467330932617,8.172932330827066,9.210526315789473
3.522401809692383,6.304137706756592,3.887218045112782,6.1879699248120295
3.755173444747925,3.5917317867279053,3.6390977443609023,3.977443609022556
5.344895362854004,1.6470872163772583,5.330827067669173,2.37593984962406
1.3288707733154297,3.7410895824432373,1.225563909774436,4.541353383458647
4.682194709777832,6.131490707397461,4.924812030075188,6.481203007518797
2.5665268898010254,2.1187939643859863,2.8496240601503757,2.082706766917293
1.8499729633331299,8.801624298095703,2.218045112781955,7.902255639097744
3.3012032508850098,2.912313222885132,3.2781954887218046,2.8721804511278197
3.126775026321411,7.057847023010254,3.4586466165413534,7.090225563909774
4.448472499847412,6.2636613845825195,4.7218045112781954,5.804511278195489
5.50452995300293,5.388687610626221,5.511278195488721,5.060150375939849
7.697880268096924,8.105488777160645,7.969924812030075,9.165413533834586
6.0799560546875,7.302259922027588,5.827067669172932,7.428571428571428
7.324504852294922,4.645035743713379,7.541353383458646,4.969924812030075
8.071261405944824,6.933926582336426,8.218045112781954,7.203007518796992
2.1372780799865723,3.4602835178375244,2.308270676691729,2.962406015037594
2.5557875633239746,6.650538444519043,2.601503759398496,5.804511278195489
3.0971412658691406,2.815685987472534,3.0300751879699246,2.4661654135338344
7.9209065437316895,5.944099426269531,7.045112781954887,5.69172932330827
8.458921432495117,7.7855224609375,9.368421052631579,7.428571428571428
10.018219947814941,2.636378526687622,9.526315789473683,3.3684210526315788
6.742239475250244,8.631360054016113,7.947368421052631,9.706766917293233
7.886552810668945,2.059859275817871,8.060150375939848,2.488721804511278
3.114421844482422,2.429211378097534,3.3233082706766917,2.7142857142857144
9.393982887268066,6.541267395019531,9.097744360902254,7.180451127819548
2.580825090408325,9.087641716003418,2.827067669172932,9.932330827067668
3.838174819946289,8.606602668762207,4.473684210526315,9.68421052631579
5.317068099975586,7.1831955909729,4.879699248120301,6.548872180451127
4.740577220916748,1.4968745708465576,5.511278195488721,1.1804511278195489
7.156218528747559,9.022622108459473,7.7218045112781954,9.864661654135338
5.057177543640137,3.6651246547698975,5.015037593984962,4.586466165413533
8.414615631103516,1.7943367958068848,8.511278195488721,1.7218045112781954
6.590010643005371,4.403829574584961,6.864661654135338,5.443609022556391
9.095012664794922,3.6534368991851807,9.210526315789473,3.5488721804511276
6.0211920738220215,8.960153579711914,6.030075187969924,8.578947368421051
7.907665252685547,7.7407989501953125,8.330827067669173,7.518796992481203
5.639858722686768,5.670881271362305,6.142857142857142,5.285714285714286
9.293536186218262,7.41591739654541,9.278195488721805,6.909774436090225
7.751120567321777,4.904595851898193,7.6766917293233075,5.12781954887218
9.612960815429688,4.043957233428955,9.571428571428571,4.473684210526315
1.3519624471664429,7.1038432121276855,1.225563909774436,8.759398496240602
4.29241943359375,6.323070049285889,4.203007518796992,5.849624060150376
9.429289817810059,1.045405387878418,9.368421052631579,1.4285714285714286
2.3973631858825684,6.690448760986328,3.413533834586466,9.210526315789473
1.7741938829421997,1.7487361431121826,1.4285714285714286,2.3533834586466167
4.1270623207092285,6.070793628692627,4.586466165413533,6.50375939849624
5.268959045410156,4.31764030456543,4.879699248120301,4.270676691729323
5.991766452789307,6.706250190734863,6.684210526315789,6.842105263157895
1.7742230892181396,7.3354082107543945,1.3157894736842106,4.857142857142857
9.004541397094727,4.601820945739746,8.849624060150376,4.451127819548872
6.736928462982178,2.9888832569122314,7.045112781954887,3.052631578947368
5.216307163238525,5.315830230712891,5.308270676691729,5.353383458646617
4.30379056930542,9.505329132080078,5.172932330827067,9.458646616541353
5.261205196380615,7.326700210571289,5.421052631578947,6.887218045112782
1.9127976894378662,6.581143379211426,2.1052631578947367,8.285714285714285
1.4189479351043701,7.550067901611328,1.518796992481203,8.060150375939848
8.939681053161621,7.341111183166504,8.872180451127818,7.789473684210526
0.3876612186431885,3.716174840927124,1.1353383458646618,3.43609022556391
8.016742706298828,6.194234371185303,8.172932330827066,7.090225563909774
2.2828192710876465,5.800401210784912,2.4661654135338344,5.93984962406015
1.4828979969024658,5.584983825683594,1.631578947368421,5.060150375939849
3.347391128540039,3.6853556632995605,3.3684210526315788,3.4586466165413534
1.2702618837356567,7.636040687561035,1.2932330827067668,7.992481203007518
3.857487201690674,3.547844886779785,3.887218045112782,3.8646616541353382
2.13537335395813,5.660680770874023,2.1503759398496243,5.195488721804511
3.4499144554138184,2.9884531497955322,3.6165413533834583,3.0977443609022557
6.543956756591797,5.69658088684082,6.097744360902255,5.7368421052631575
8.94748306274414,2.3344156742095947,8.894736842105264,1.9699248120300752
3.812171220779419,3.8528552055358887,3.9097744360902253,3.526315789473684
