kpPred,tauPred,kpTrue,tauTrue
1.3588396310806274,7.928415775299072,1.6132264529058116,7.565130260521042
7.901815891265869,7.470945358276367,7.8537074148296595,7.709418837675351
4.566559314727783,9.2456636428833,4.679358717434869,9.206412825651302
3.1250853538513184,3.2521893978118896,3.4529058116232467,3.597194388777555
8.711400985717773,5.641071796417236,8.539078156312627,5.202404809619239
8.678869247436523,2.9747936725616455,9.350701402805612,3.308617234468938
3.1706337928771973,7.06143856048584,3.813627254509018,8.286573146292586
1.7061328887939453,1.785921573638916,1.342685370741483,2.749498997995992
8.13603401184082,3.94283127784729,8.376753507014028,4.084168336673347
5.174771308898926,1.023322582244873,5.112224448897796,1.4328657314629258
2.1062769889831543,7.6936354637146,1.7755511022044088,9.314629258517034
7.013148784637451,2.816314935684204,6.987975951903808,3.002004008016032
3.764829635620117,5.054142475128174,4.318637274549099,4.787575150300601
2.65848970413208,1.9647190570831299,2.713426853707415,2.4428857715430863
4.649299144744873,9.01492691040039,4.589178356713427,9.711422845691382
8.677492141723633,2.0154566764831543,9.206412825651302,2.208416833667335
4.772838115692139,3.2609543800354004,5.022044088176353,3.3627254509018036
2.1375765800476074,1.9211845397949219,2.118236472945892,2.460921843687375
6.593175888061523,3.0076475143432617,6.681362725450902,3.0741482965931866
7.646637439727783,4.31882381439209,7.402805611222445,3.7955911823647295
5.235061168670654,8.03589916229248,6.753507014028056,8.178356713426854
5.7471466064453125,4.178546905517578,4.985971943887776,4.102204408817635
5.276040554046631,6.1610236167907715,5.68937875751503,5.7434869739478955
5.270186901092529,0.6071280837059021,5.653306613226453,1.1082164328657313
7.342522144317627,2.987793445587158,6.44689378757515,3.4529058116232467
9.260366439819336,8.118536949157715,9.945891783567134,9.422845691382767
2.2268199920654297,5.07570219039917,2.713426853707415,4.354709418837675
5.864613056182861,6.392963409423828,5.671342685370742,6.464929859719439
3.6334972381591797,5.847832202911377,4.138276553106213,4.895791583166333
7.594602108001709,2.8474085330963135,7.637274549098197,3.2004008016032066
5.819168567657471,2.388115167617798,5.797595190380762,2.7675350701402808
8.25096607208252,6.727752685546875,8.394789579158317,6.428857715430862
7.53549337387085,2.1810429096221924,6.915831663326654,2.38877755511022
4.683139324188232,8.83447265625,6.176352705410822,9.458917835671343
3.6672205924987793,7.009490966796875,3.993987975951904,6.933867735470942
3.9927945137023926,6.167294979095459,4.102204408817635,6.7174348697394795
1.375093936920166,2.4356353282928467,1.0541082164328657,2.6412825651302603
1.7796415090560913,5.90046501159668,2.3527054108216436,5.274549098196393
6.074069499969482,3.043069839477539,6.104208416833668,3.579158316633267
2.4582252502441406,5.3532514572143555,2.533066132264529,5.869739478957916
6.5781474113464355,3.0736169815063477,6.825651302605211,3.038076152304609
7.257573127746582,2.9180235862731934,7.114228456913828,3.020040080160321
8.266016960144043,8.724211692810059,8.629258517034067,9.170340681362726
4.063048362731934,3.776085138320923,3.705410821643287,3.867735470941884
2.378965139389038,3.154228687286377,2.623246492985972,3.218436873747495
1.9908028841018677,7.475493907928467,2.496993987975952,7.5290581162324655
2.7620086669921875,9.374120712280273,3.4889779559118237,9.74749498997996
3.802985668182373,3.0118355751037598,3.9218436873747495,2.4068136272545093
8.527289390563965,3.1107561588287354,8.665330661322646,3.092184368737475
9.575965881347656,3.4962146282196045,9.332665330661323,3.7955911823647295
3.1095120906829834,6.270097732543945,3.525050100200401,6.681362725450902
3.3983354568481445,7.080913543701172,3.4168336673346693,8.034068136272545
9.456212043762207,6.437802791595459,9.74749498997996,6.807615230460922
2.8559155464172363,2.2421982288360596,2.4248496993987976,2.3527054108216436
7.844541072845459,6.458643436431885,7.547094188376754,6.735470941883768
6.057899475097656,9.43142032623291,6.7174348697394795,9.549098196392785
2.1531660556793213,7.55312442779541,2.0280561122244487,6.5551102204408815
3.923781633377075,5.871235370635986,4.192384769539078,6.248496993987976
3.2161245346069336,2.0565261840820312,3.4168336673346693,1.9739478957915833
1.2775214910507202,7.576479434967041,1.4509018036072145,6.032064128256513
3.612947463989258,5.237209320068359,4.264529058116233,5.148296593186373
5.758787631988525,4.21364688873291,5.671342685370742,4.30060120240481
9.31340503692627,1.7566348314285278,9.711422845691382,1.5771543086172346
9.931398391723633,3.4923532009124756,9.909819639278558,2.8216432865731464
7.324398517608643,2.0239269733428955,7.799599198396794,1.9919839679358717
5.472737789154053,2.3848698139190674,5.040080160320642,2.2625250501002006
6.60458517074585,2.2941646575927734,6.96993987975952,2.6412825651302603
7.106722831726074,6.619338035583496,6.663326653306614,6.609218436873748
8.226487159729004,5.126070499420166,8.46693386773547,5.400801603206413
3.262587070465088,5.343125343322754,3.434869739478958,6.5551102204408815
5.410099983215332,1.5436477661132812,5.130260521042084,1.7935871743486973
0.9922862648963928,1.892134189605713,1.1803607214428857,2.3527054108216436
7.947710990905762,4.151029109954834,8.196392785571142,4.589178356713427
5.848679542541504,7.942680358886719,6.302605210420842,7.294589178356714
5.030383586883545,8.461894989013672,5.9058116232464934,6.915831663326654
8.53537368774414,2.6639280319213867,8.430861723446894,2.7314629258517034
0.9757190942764282,6.679167747497559,1.3607214428857715,8.412825651302605
5.085489749908447,5.6538825035095215,4.697394789579159,6.897795591182365
9.681292533874512,1.9616347551345825,9.891783567134269,2.4068136272545093
4.038809299468994,1.0339521169662476,3.903807615230461,1.468937875751503
3.202526807785034,6.086706161499023,3.9398797595190382,6.987975951903808
4.026422023773193,6.5525360107421875,4.174348697394789,7.006012024048096
9.612778663635254,2.3782334327697754,9.945891783567134,2.4068136272545093
3.6343636512756348,2.4036476612091064,3.6693386773547094,1.595190380761523
1.2041922807693481,8.244376182556152,1.685370741482966,7.781563126252506
3.836458683013916,2.0501561164855957,3.9218436873747495,1.7755511022044088
4.363865375518799,8.043440818786621,4.949899799599199,8.61122244488978
4.671026229858398,9.170329093933105,4.787575150300601,9.567134268537075
1.918704628944397,8.982501029968262,2.460921843687375,8.917835671342687
5.798107147216797,4.353542327880859,5.490981963927856,4.102204408817635
6.0838117599487305,2.5701308250427246,6.44689378757515,2.8577154308617234
4.6613850593566895,1.0727136135101318,4.589178356713427,1.5230460921843687
8.35692310333252,5.017531871795654,8.448897795591183,5.599198396793588
2.3674278259277344,1.920307993888855,2.3527054108216436,3.1102204408817635
9.51273250579834,9.114823341369629,9.531062124248498,8.61122244488978
2.1097991466522217,6.0259690284729,2.623246492985972,7.240480961923848
4.939338207244873,2.4607481956481934,5.148296593186373,2.713426853707415
3.1970460414886475,2.5801925659179688,3.525050100200401,2.785571142284569
5.997725963592529,1.89091157913208,6.0681362725450905,1.6132264529058116
2.6831915378570557,4.011427402496338,2.9118236472945895,4.625250501002004
5.498561382293701,6.844150543212891,5.509018036072145,6.861723446893788
0.9809515476226807,5.933474063873291,1.0901803607214429,7.799599198396794
8.004634857177734,5.636765956878662,8.340681362725451,5.18436873747495
3.256915330886841,3.88210129737854,3.344689378757515,4.156312625250501
9.327540397644043,5.97437047958374,9.837675350701403,5.220440881763527
3.0886363983154297,0.781494140625,3.092184368737475,1.0901803607214429
1.431995153427124,6.347154140472412,1.9018036072144289,7.024048096192385
6.872700214385986,3.82625412940979,6.735470941883768,3.705410821643287
8.653887748718262,7.107026100158691,8.935871743486974,7.258517034068136
9.00167179107666,5.044857025146484,8.773547094188377,4.985971943887776
8.116948127746582,3.885880947113037,8.1062124248497,3.687374749498998
2.4030394554138184,1.9293022155761719,2.6953907815631264,2.6593186372745494
9.617378234863281,7.135644912719727,9.74749498997996,7.348697394789579
3.860248327255249,2.361187219619751,4.228456913827655,3.182364729458918
5.128231048583984,2.469717502593994,4.787575150300601,2.2625250501002006
4.976925373077393,8.448700904846191,5.725450901803607,8.484969939879761
4.431138038635254,4.304309368133545,4.517034068136272,4.769539078156313
0.690349817276001,1.7813506126403809,1.0180360721442885,2.370741482965932
8.056177139282227,2.4898343086242676,7.835671342685371,2.3527054108216436
1.466862440109253,7.295627593994141,2.0100200400801604,8.286573146292586
3.1588714122772217,1.8400543928146362,3.2905811623246493,1.559118236472946
4.473178386688232,9.441433906555176,4.913827655310621,9.044088176352705
3.707935094833374,6.118049144744873,4.04809619238477,5.7434869739478955
7.78812837600708,1.722296118736267,7.8537074148296595,1.3787575150300602
5.995172023773193,7.086602210998535,5.68937875751503,6.537074148296593
9.09170150756836,7.768285274505615,9.13426853707415,7.72745490981964
3.9726767539978027,2.465785503387451,4.2104208416833675,3.3266533066132267
8.635248184204102,6.758213043212891,9.044088176352705,8.124248496993989
9.029400825500488,9.269146919250488,9.224448897795591,9.224448897795591
8.619677543640137,1.0447455644607544,8.034068136272545,1.5410821643286572
3.4710912704467773,1.7649391889572144,3.6152304609218437,2.226452905811623
2.4599430561065674,6.2537922859191895,2.749498997995992,6.573146292585171
5.209317684173584,7.523149013519287,5.653306613226453,7.673346693386774
2.174337863922119,5.730288982391357,2.1362725450901805,5.797595190380762
3.0559535026550293,3.004304885864258,3.344689378757515,3.2545090180360723
9.337394714355469,8.167386054992676,9.332665330661323,8.394789579158317
6.524024963378906,1.3478258848190308,7.006012024048096,1.5410821643286572
4.940248966217041,3.2651331424713135,4.643286573146293,4.42685370741483
3.633626937866211,7.06901741027832,3.849699398797595,7.6913827655310625
1.599147915840149,4.134472846984863,1.2705410821643286,4.697394789579159
3.214308261871338,6.436370372772217,3.705410821643287,6.482965931863728
3.7370858192443848,3.2213680744171143,3.813627254509018,3.4168336673346693
2.7326836585998535,6.66135311126709,3.398797595190381,6.735470941883768
2.5860958099365234,6.702316761016846,2.4789579158316633,6.212424849699399
5.569118022918701,5.683443546295166,6.032064128256513,6.2304609218436875
1.8440626859664917,4.649651050567627,1.12625250501002,4.5350701402805615
4.84718656539917,1.202541708946228,5.3466933867735476,1.216432865731463
3.0232834815979004,1.2464336156845093,3.092184368737475,1.5050100200400802
8.639792442321777,1.5128628015518188,9.675350701402806,1.1803607214428857
7.949036121368408,1.8174374103546143,7.420841683366734,1.5050100200400802
9.591414451599121,2.4758105278015137,9.981963927855713,2.6052104208416837
5.796829700469971,2.029402494430542,5.238476953907816,2.2985971943887775
2.9693498611450195,4.544564723968506,3.038076152304609,4.4448897795591185
7.064174175262451,3.379371166229248,7.2044088176352705,3.7595190380761525
9.659682273864746,2.0041873455047607,9.765531062124248,1.7755511022044088
6.961262226104736,7.990489959716797,7.348697394789579,8.845691382765532
1.1788393259048462,8.161282539367676,1.1082164328657313,5.995991983967936
6.995850086212158,3.072643280029297,6.8797595190380765,3.561122244488978
8.247169494628906,5.9056925773620605,8.845691382765532,6.519038076152305
8.051227569580078,4.910738468170166,7.6913827655310625,5.05811623246493
5.807592868804932,4.033690929412842,6.2304609218436875,3.813627254509018
8.06881046295166,1.9519447088241577,7.97995991983968,2.208416833667335
3.1419410705566406,5.60007381439209,3.4168336673346693,6.519038076152305
3.2252025604248047,8.004634857177734,3.579158316633267,8.719438877755511
1.475455641746521,2.4218037128448486,1.559118236472946,1.7755511022044088
7.17921781539917,6.320011138916016,7.0420841683366735,6.3927855711422845
3.101019859313965,8.727953910827637,3.993987975951904,9.87374749498998
3.3809709548950195,4.311770915985107,3.4529058116232467,3.6693386773547094
3.906667470932007,2.2235565185546875,3.561122244488978,2.9478957915831665
8.871715545654297,7.94893741607666,9.170340681362726,7.565130260521042
8.14069938659668,2.226633071899414,8.593186372745492,2.0100200400801604
4.393096446990967,6.183597087860107,5.166332665330661,7.655310621242485
6.82387113571167,6.346508502960205,6.3927855711422845,7.438877755511022
0.34672489762306213,6.403711795806885,1.1442885771543085,6.807615230460922
3.2614612579345703,6.298823833465576,3.470941883767535,6.95190380761523
5.096688747406006,8.473260879516602,5.31062124248497,8.304609218436873
8.319831848144531,3.612797260284424,8.503006012024048,3.561122244488978
3.211660385131836,5.12868595123291,3.5070140280561124,4.823647294589179
5.735649585723877,8.28029727935791,6.537074148296593,9.026052104208418
8.46277904510498,9.063328742980957,8.484969939879761,8.683366733466933
8.835240364074707,3.9753577709198,9.080160320641284,4.498997995991984
8.16363525390625,9.252540588378906,8.286573146292586,8.629258517034067
8.015978813171387,2.946789264678955,8.430861723446894,3.5070140280561124
6.762923717498779,3.5040805339813232,6.302605210420842,3.164328657314629
4.665028095245361,7.209911346435547,5.148296593186373,7.8537074148296595
5.4475998878479,4.861623287200928,5.56312625250501,4.30060120240481
7.758556842803955,7.513365268707275,9.044088176352705,7.619238476953908
9.524310111999512,3.8438408374786377,9.206412825651302,3.4168336673346693
2.798137903213501,1.8243458271026611,2.7314629258517034,2.1362725450901805
4.580822467803955,5.026605606079102,4.733466933867735,5.2565130260521045
1.8894761800765991,6.422884464263916,2.7675350701402808,7.006012024048096
7.29633903503418,7.382768630981445,6.8797595190380765,6.501002004008016
1.2688485383987427,5.791213512420654,1.811623246492986,5.995991983967936
5.830700874328613,9.97274112701416,5.5811623246492985,9.837675350701403
2.2862682342529297,2.7012879848480225,2.8577154308617234,3.1282565130260522
3.1284890174865723,7.266716003417969,3.597194388777555,7.8537074148296595
0.9112650156021118,5.591128349304199,1.3607214428857715,4.949899799599199
5.8749566078186035,7.59581995010376,5.599198396793588,6.537074148296593
8.956180572509766,6.039895057678223,9.044088176352705,6.176352705410822
8.459314346313477,4.202828407287598,8.75551102204409,5.3466933867735476
8.772449493408203,8.4020357131958,9.11623246492986,7.763527054108216
6.733130931854248,2.1360766887664795,6.95190380761523,2.38877755511022
3.8959872722625732,4.815125942230225,3.597194388777555,4.697394789579159
7.9088873863220215,5.095270156860352,8.160320641282565,5.040080160320642
8.14426326751709,9.320290565490723,9.098196392785571,9.74749498997996
3.758925437927246,1.7340530157089233,2.713426853707415,1.6673346693386772
1.4585957527160645,3.3526599407196045,1.8296593186372747,3.3807615230460923
1.2132214307785034,3.019718647003174,1.3607214428857715,3.2004008016032066
9.444191932678223,1.5310107469558716,9.476953907815632,1.7034068136272547
4.308778762817383,4.749708652496338,4.823647294589179,4.913827655310621
7.244276523590088,5.600261211395264,7.763527054108216,6.338677354709419
6.768748760223389,2.658266305923462,6.573146292585171,3.164328657314629
6.166116714477539,8.408712387084961,6.789579158316633,9.819639278557114
6.563901424407959,8.787688255310059,6.645290581162325,8.809619238476955
4.48567533493042,6.888378620147705,4.715430861723447,8.340681362725451
1.7318893671035767,8.374602317810059,1.9198396793587174,9.476953907815632
2.346860408782959,8.957859992980957,2.8577154308617234,9.3687374749499
3.3812003135681152,1.8370741605758667,3.525050100200401,1.8657314629258517
1.1788915395736694,1.334302306175232,1.1442885771543085,1.2885771543086173
4.07466983795166,4.393517017364502,4.2825651302605205,3.579158316633267
2.7726521492004395,8.48653507232666,3.038076152304609,9.440881763527054
3.4151103496551514,7.7115678787231445,3.651302605210421,7.0420841683366735
1.4406706094741821,7.342401027679443,1.4148296593186374,9.296593186372746
1.4356776475906372,7.67855167388916,1.9198396793587174,8.484969939879761
7.173610210418701,1.7499070167541504,5.671342685370742,1.8476953907815632
6.596420764923096,7.743529796600342,8.430861723446894,7.799599198396794
2.0542542934417725,2.7915382385253906,2.2985971943887775,3.2004008016032066
7.677640914916992,6.591804027557373,7.8537074148296595,6.428857715430862
1.375514030456543,4.345462799072266,1.468937875751503,3.7955911823647295
2.406644344329834,3.234992027282715,2.533066132264529,2.929859719438878
6.049803256988525,5.738513469696045,6.140280561122244,6.8797595190380765
4.466063022613525,6.938518047332764,5.220440881763527,8.070140280561123
1.3072805404663086,3.935593605041504,1.0360721442885772,3.2004008016032066
9.089530944824219,1.6054165363311768,8.98997995991984,1.559118236472946
5.3248515129089355,5.5272369384765625,5.833667334669339,6.302605210420842
5.674222469329834,3.6755149364471436,5.725450901803607,3.597194388777555
5.148586273193359,7.432427406311035,4.2104208416833675,7.024048096192385
7.779159069061279,9.207314491271973,9.314629258517034,9.909819639278558
8.458674430847168,8.581904411315918,9.440881763527054,8.142284569138276
8.840337753295898,5.720090389251709,8.430861723446894,5.166332665330661
3.2350456714630127,8.301667213439941,3.7775551102204408,9.783567134268537
8.671512603759766,6.920082092285156,8.46693386773547,7.168336673346694
6.909396648406982,5.0160017013549805,6.663326653306614,4.30060120240481
8.130117416381836,2.2241995334625244,8.250501002004007,2.4068136272545093
4.122227668762207,6.005136013031006,3.9218436873747495,6.212424849699399
8.206939697265625,9.803528785705566,9.062124248496994,9.49498997995992
8.742644309997559,4.992992877960205,9.350701402805612,4.318637274549099
5.301892280578613,2.42988657951355,4.769539078156313,2.749498997995992
8.618444442749023,6.394557952880859,9.278557114228457,5.7434869739478955
7.310030937194824,7.569732666015625,6.789579158316633,7.835671342685371
9.696676254272461,8.653844833374023,9.783567134268537,9.386773547094188
4.157630920410156,1.4694854021072388,4.1202404809619235,1.7214428857715431
7.455563068389893,2.274378538131714,7.799599198396794,2.208416833667335
5.165554046630859,1.1988751888275146,4.859719438877756,1.8296593186372747
8.954216003417969,2.9787750244140625,9.11623246492986,2.965931863727455
5.869361400604248,3.3131601810455322,6.104208416833668,4.084168336673347
5.131994724273682,5.333787441253662,4.913827655310621,4.643286573146293
9.081914901733398,4.505590438842773,9.765531062124248,5.022044088176353
8.972268104553223,6.0999979972839355,9.819639278557114,6.44689378757515
5.0252556800842285,0.8265353441238403,4.769539078156313,1.1442885771543085
9.011089324951172,4.467773914337158,9.098196392785571,4.841683366733466
1.909807801246643,6.277609825134277,1.9198396793587174,9.026052104208418
4.824792385101318,5.413760662078857,5.004008016032064,6.356713426853708
9.342971801757812,7.893490791320801,9.422845691382767,8.250501002004007
3.081247329711914,6.883023738861084,3.4529058116232467,7.5290581162324655
1.412785291671753,7.778385639190674,1.3066132264529058,6.825651302605211
3.417105197906494,8.62052059173584,4.625250501002004,9.819639278557114
5.718893527984619,1.3777447938919067,5.43687374749499,1.5771543086172346
0.9086505174636841,8.012752532958984,1.1623246492985972,8.971943887775552
4.633570194244385,7.023828506469727,4.4448897795591185,6.356713426853708
8.97335147857666,2.1181414127349854,9.963927855711423,1.595190380761523
7.0944504737854,2.2488396167755127,6.356713426853708,2.6052104208416837
